areaCode,areaName,areaType,date,newCasesBySpecimenDate
E12000002,North West,region,2021-07-02,4279
E12000002,North West,region,2021-07-01,4816
E12000002,North West,region,2021-06-30,4934
E12000002,North West,region,2021-06-29,4875
E12000002,North West,region,2021-06-28,5294
E12000002,North West,region,2021-06-27,3288
E12000002,North West,region,2021-06-26,2938
E12000002,North West,region,2021-06-25,3371
E12000002,North West,region,2021-06-24,3732
E12000002,North West,region,2021-06-23,3654
E12000002,North West,region,2021-06-22,3549
E12000002,North West,region,2021-06-21,3578
E12000002,North West,region,2021-06-20,2377
E12000002,North West,region,2021-06-19,1978
E12000002,North West,region,2021-06-18,2444
E12000002,North West,region,2021-06-17,2774
E12000002,North West,region,2021-06-16,2815
E12000002,North West,region,2021-06-15,2823
E12000002,North West,region,2021-06-14,2734
E12000002,North West,region,2021-06-13,1951
E12000002,North West,region,2021-06-12,1658
E12000002,North West,region,2021-06-11,2100
E12000002,North West,region,2021-06-10,2219
E12000002,North West,region,2021-06-09,2223
E12000002,North West,region,2021-06-08,2208
E12000002,North West,region,2021-06-07,2353
E12000002,North West,region,2021-06-06,1676
E12000002,North West,region,2021-06-05,1385
E12000002,North West,region,2021-06-04,1766
E12000002,North West,region,2021-06-03,1838
E12000002,North West,region,2021-06-02,1800
E12000002,North West,region,2021-06-01,1602
E12000002,North West,region,2021-05-31,1091
E12000002,North West,region,2021-05-30,867
E12000002,North West,region,2021-05-29,843
E12000002,North West,region,2021-05-28,974
E12000002,North West,region,2021-05-27,1032
E12000002,North West,region,2021-05-26,1061
E12000002,North West,region,2021-05-25,908
E12000002,North West,region,2021-05-24,891
E12000002,North West,region,2021-05-23,535
E12000002,North West,region,2021-05-22,462
E12000002,North West,region,2021-05-21,524
E12000002,North West,region,2021-05-20,550
E12000002,North West,region,2021-05-19,551
E12000002,North West,region,2021-05-18,693
E12000002,North West,region,2021-05-17,631
E12000002,North West,region,2021-05-16,412
E12000002,North West,region,2021-05-15,355
E12000002,North West,region,2021-05-14,404
E12000002,North West,region,2021-05-13,354
E12000002,North West,region,2021-05-12,451
E12000002,North West,region,2021-05-11,403
E12000002,North West,region,2021-05-10,493
E12000002,North West,region,2021-05-09,392
E12000002,North West,region,2021-05-08,238
E12000002,North West,region,2021-05-07,325
E12000002,North West,region,2021-05-06,344
E12000002,North West,region,2021-05-05,399
E12000002,North West,region,2021-05-04,365
E12000002,North West,region,2021-05-03,258
E12000002,North West,region,2021-05-02,187
E12000002,North West,region,2021-05-01,184
E12000002,North West,region,2021-04-30,220
E12000002,North West,region,2021-04-29,283
E12000002,North West,region,2021-04-28,317
E12000002,North West,region,2021-04-27,259
E12000002,North West,region,2021-04-26,331
E12000002,North West,region,2021-04-25,272
E12000002,North West,region,2021-04-24,152
E12000002,North West,region,2021-04-23,222
E12000002,North West,region,2021-04-22,240
E12000002,North West,region,2021-04-21,260
E12000002,North West,region,2021-04-20,244
E12000002,North West,region,2021-04-19,260
E12000002,North West,region,2021-04-18,274
E12000002,North West,region,2021-04-17,166
E12000002,North West,region,2021-04-16,214
E12000002,North West,region,2021-04-15,261
E12000002,North West,region,2021-04-14,287
E12000002,North West,region,2021-04-13,274
E12000002,North West,region,2021-04-12,311
E12000002,North West,region,2021-04-11,266
E12000002,North West,region,2021-04-10,252
E12000002,North West,region,2021-04-09,320
E12000002,North West,region,2021-04-08,362
E12000002,North West,region,2021-04-07,368
E12000002,North West,region,2021-04-06,370
E12000002,North West,region,2021-04-05,353
E12000002,North West,region,2021-04-04,298
E12000002,North West,region,2021-04-03,277
E12000002,North West,region,2021-04-02,313
E12000002,North West,region,2021-04-01,440
E12000002,North West,region,2021-03-31,457
E12000002,North West,region,2021-03-30,447
E12000002,North West,region,2021-03-29,469
E12000002,North West,region,2021-03-28,652
E12000002,North West,region,2021-03-27,456
E12000002,North West,region,2021-03-26,554
E12000002,North West,region,2021-03-25,727
E12000002,North West,region,2021-03-24,722
E12000002,North West,region,2021-03-23,702
E12000002,North West,region,2021-03-22,790
E12000002,North West,region,2021-03-21,763
E12000002,North West,region,2021-03-20,540
E12000002,North West,region,2021-03-19,619
E12000002,North West,region,2021-03-18,740
E12000002,North West,region,2021-03-17,771
E12000002,North West,region,2021-03-16,787
E12000002,North West,region,2021-03-15,871
E12000002,North West,region,2021-03-14,628
E12000002,North West,region,2021-03-13,590
E12000002,North West,region,2021-03-12,750
E12000002,North West,region,2021-03-11,753
E12000002,North West,region,2021-03-10,859
E12000002,North West,region,2021-03-09,892
E12000002,North West,region,2021-03-08,949
E12000002,North West,region,2021-03-07,591
E12000002,North West,region,2021-03-06,612
E12000002,North West,region,2021-03-05,736
E12000002,North West,region,2021-03-04,842
E12000002,North West,region,2021-03-03,802
E12000002,North West,region,2021-03-02,873
E12000002,North West,region,2021-03-01,973
E12000002,North West,region,2021-02-28,620
E12000002,North West,region,2021-02-27,658
E12000002,North West,region,2021-02-26,932
E12000002,North West,region,2021-02-25,1220
E12000002,North West,region,2021-02-24,1253
E12000002,North West,region,2021-02-23,1312
E12000002,North West,region,2021-02-22,1758
E12000002,North West,region,2021-02-21,1209
E12000002,North West,region,2021-02-20,1188
E12000002,North West,region,2021-02-19,1455
E12000002,North West,region,2021-02-18,1592
E12000002,North West,region,2021-02-17,1670
E12000002,North West,region,2021-02-16,1842
E12000002,North West,region,2021-02-15,2243
E12000002,North West,region,2021-02-14,1322
E12000002,North West,region,2021-02-13,1274
E12000002,North West,region,2021-02-12,1756
E12000002,North West,region,2021-02-11,1916
E12000002,North West,region,2021-02-10,1872
E12000002,North West,region,2021-02-09,2065
E12000002,North West,region,2021-02-08,2356
E12000002,North West,region,2021-02-07,1706
E12000002,North West,region,2021-02-06,1766
E12000002,North West,region,2021-02-05,2120
E12000002,North West,region,2021-02-04,2584
E12000002,North West,region,2021-02-03,2654
E12000002,North West,region,2021-02-02,2778
E12000002,North West,region,2021-02-01,2997
E12000002,North West,region,2021-01-31,2177
E12000002,North West,region,2021-01-30,2200
E12000002,North West,region,2021-01-29,2894
E12000002,North West,region,2021-01-28,3080
E12000002,North West,region,2021-01-27,3298
E12000002,North West,region,2021-01-26,3454
E12000002,North West,region,2021-01-25,3909
E12000002,North West,region,2021-01-24,2679
E12000002,North West,region,2021-01-23,2677
E12000002,North West,region,2021-01-22,3673
E12000002,North West,region,2021-01-21,3842
E12000002,North West,region,2021-01-20,4364
E12000002,North West,region,2021-01-19,5112
E12000002,North West,region,2021-01-18,5462
E12000002,North West,region,2021-01-17,3766
E12000002,North West,region,2021-01-16,3932
E12000002,North West,region,2021-01-15,4627
E12000002,North West,region,2021-01-14,5160
E12000002,North West,region,2021-01-13,5378
E12000002,North West,region,2021-01-12,6352
E12000002,North West,region,2021-01-11,7429
E12000002,North West,region,2021-01-10,5189
E12000002,North West,region,2021-01-09,4929
E12000002,North West,region,2021-01-08,5620
E12000002,North West,region,2021-01-07,6143
E12000002,North West,region,2021-01-06,6599
E12000002,North West,region,2021-01-05,7741
E12000002,North West,region,2021-01-04,8205
E12000002,North West,region,2021-01-03,6538
E12000002,North West,region,2021-01-02,6900
E12000002,North West,region,2021-01-01,2862
E12000002,North West,region,2020-12-31,5212
E12000002,North West,region,2020-12-30,6419
E12000002,North West,region,2020-12-29,6628
E12000002,North West,region,2020-12-28,3593
E12000002,North West,region,2020-12-27,3517
E12000002,North West,region,2020-12-26,2653
E12000002,North West,region,2020-12-25,912
E12000002,North West,region,2020-12-24,2287
E12000002,North West,region,2020-12-23,2854
E12000002,North West,region,2020-12-22,2804
E12000002,North West,region,2020-12-21,3055
E12000002,North West,region,2020-12-20,1948
E12000002,North West,region,2020-12-19,1662
E12000002,North West,region,2020-12-18,2100
E12000002,North West,region,2020-12-17,1947
E12000002,North West,region,2020-12-16,2028
E12000002,North West,region,2020-12-15,2121
E12000002,North West,region,2020-12-14,2232
E12000002,North West,region,2020-12-13,1323
E12000002,North West,region,2020-12-12,1256
E12000002,North West,region,2020-12-11,1630
E12000002,North West,region,2020-12-10,1641
E12000002,North West,region,2020-12-09,1595
E12000002,North West,region,2020-12-08,1571
E12000002,North West,region,2020-12-07,1836
E12000002,North West,region,2020-12-06,1134
E12000002,North West,region,2020-12-05,1007
E12000002,North West,region,2020-12-04,1445
E12000002,North West,region,2020-12-03,1353
E12000002,North West,region,2020-12-02,1450
E12000002,North West,region,2020-12-01,1716
E12000002,North West,region,2020-11-30,1883
E12000002,North West,region,2020-11-29,1051
E12000002,North West,region,2020-11-28,1145
E12000002,North West,region,2020-11-27,1434
E12000002,North West,region,2020-11-26,1595
E12000002,North West,region,2020-11-25,1834
E12000002,North West,region,2020-11-24,1859
E12000002,North West,region,2020-11-23,2187
E12000002,North West,region,2020-11-22,1382
E12000002,North West,region,2020-11-21,1377
E12000002,North West,region,2020-11-20,1983
E12000002,North West,region,2020-11-19,2176
E12000002,North West,region,2020-11-18,2579
E12000002,North West,region,2020-11-17,3046
E12000002,North West,region,2020-11-16,3371
E12000002,North West,region,2020-11-15,2116
E12000002,North West,region,2020-11-14,2378
E12000002,North West,region,2020-11-13,3225
E12000002,North West,region,2020-11-12,3427
E12000002,North West,region,2020-11-11,3924
E12000002,North West,region,2020-11-10,3900
E12000002,North West,region,2020-11-09,4724
E12000002,North West,region,2020-11-08,3179
E12000002,North West,region,2020-11-07,2813
E12000002,North West,region,2020-11-06,3856
E12000002,North West,region,2020-11-05,3914
E12000002,North West,region,2020-11-04,4088
E12000002,North West,region,2020-11-03,4441
E12000002,North West,region,2020-11-02,5934
E12000002,North West,region,2020-11-01,3068
E12000002,North West,region,2020-10-31,3142
E12000002,North West,region,2020-10-30,4375
E12000002,North West,region,2020-10-29,4541
E12000002,North West,region,2020-10-28,4648
E12000002,North West,region,2020-10-27,4938
E12000002,North West,region,2020-10-26,5544
E12000002,North West,region,2020-10-25,3280
E12000002,North West,region,2020-10-24,3391
E12000002,North West,region,2020-10-23,4482
E12000002,North West,region,2020-10-22,4784
E12000002,North West,region,2020-10-21,5548
E12000002,North West,region,2020-10-20,5593
E12000002,North West,region,2020-10-19,6157
E12000002,North West,region,2020-10-18,3213
E12000002,North West,region,2020-10-17,3592
E12000002,North West,region,2020-10-16,3892
E12000002,North West,region,2020-10-15,4173
E12000002,North West,region,2020-10-14,4477
E12000002,North West,region,2020-10-13,4276
E12000002,North West,region,2020-10-12,4754
E12000002,North West,region,2020-10-11,2934
E12000002,North West,region,2020-10-10,2934
E12000002,North West,region,2020-10-09,3744
E12000002,North West,region,2020-10-08,4276
E12000002,North West,region,2020-10-07,4356
E12000002,North West,region,2020-10-06,4528
E12000002,North West,region,2020-10-05,4333
E12000002,North West,region,2020-10-04,2904
E12000002,North West,region,2020-10-03,2943
E12000002,North West,region,2020-10-02,3421
E12000002,North West,region,2020-10-01,3591
E12000002,North West,region,2020-09-30,3625
E12000002,North West,region,2020-09-29,3160
E12000002,North West,region,2020-09-28,2980
E12000002,North West,region,2020-09-27,2243
E12000002,North West,region,2020-09-26,2018
E12000002,North West,region,2020-09-25,2210
E12000002,North West,region,2020-09-24,2211
E12000002,North West,region,2020-09-23,2152
E12000002,North West,region,2020-09-22,1967
E12000002,North West,region,2020-09-21,1474
E12000002,North West,region,2020-09-20,1562
E12000002,North West,region,2020-09-19,1504
E12000002,North West,region,2020-09-18,1398
E12000002,North West,region,2020-09-17,1404
E12000002,North West,region,2020-09-16,1444
E12000002,North West,region,2020-09-15,1067
E12000002,North West,region,2020-09-14,1047
E12000002,North West,region,2020-09-13,611
E12000002,North West,region,2020-09-12,757
E12000002,North West,region,2020-09-11,875
E12000002,North West,region,2020-09-10,912
E12000002,North West,region,2020-09-09,839
E12000002,North West,region,2020-09-08,854
E12000002,North West,region,2020-09-07,957
E12000002,North West,region,2020-09-06,575
E12000002,North West,region,2020-09-05,541
E12000002,North West,region,2020-09-04,633
E12000002,North West,region,2020-09-03,629
E12000002,North West,region,2020-09-02,665
E12000002,North West,region,2020-09-01,451
E12000002,North West,region,2020-08-31,264
E12000002,North West,region,2020-08-30,253
E12000002,North West,region,2020-08-29,245
E12000002,North West,region,2020-08-28,359
E12000002,North West,region,2020-08-27,287
E12000002,North West,region,2020-08-26,284
E12000002,North West,region,2020-08-25,212
E12000002,North West,region,2020-08-24,251
E12000002,North West,region,2020-08-23,118
E12000002,North West,region,2020-08-22,173
E12000002,North West,region,2020-08-21,210
E12000002,North West,region,2020-08-20,224
E12000002,North West,region,2020-08-19,254
E12000002,North West,region,2020-08-18,190
E12000002,North West,region,2020-08-17,283
E12000002,North West,region,2020-08-16,117
E12000002,North West,region,2020-08-15,155
E12000002,North West,region,2020-08-14,236
